0,0,0.07622262
0,1,0.077735946
1,0,0.07995277
1,1,0.084360264
2,0,0.07765633
2,1,0.077638514
3,0,0.07871409
3,1,0.079702385
4,0,0.07297777
4,1,0.07122202
4,2,0.072803244
5,0,0.06869063
5,1,0.074241
6,0,0.075038195
6,1,0.069381714
7,0,0.075002365
7,1,0.0751521
8,0,0.077701695
8,1,0.08392612
8,2,0.076721765
9,0,0.071549244
9,1,0.077566236
10,0,0.0740872
10,1,0.070603415
11,0,0.077041745
11,1,0.07024044
11,2,0.069981515
12,0,0.079909936
12,1,0.07852062
13,0,0.069431536
13,1,0.07127041
13,2,0.07220918
14,0,0.07956699
14,1,0.08232907
15,0,0.070472635
15,1,0.071935035
16,0,0.07254111
16,1,0.07395819
17,0,0.074498735
17,1,0.06963824
18,0,0.07663194
18,1,0.0775574
19,0,0.06815554
19,1,0.06730714
20,0,0.087190196
20,1,0.087157026
21,0,0.07928872
21,1,0.07910294
22,0,0.08723068
22,1,0.08763066
23,0,0.07859599
23,1,0.077297054
24,0,0.07475965
24,1,0.07895544
25,0,0.0704194
25,1,0.073241524
26,0,0.07580375
26,1,0.07478164
27,0,0.074093424
27,1,0.0734007
28,0,0.07073626
28,1,0.0653241
29,0,0.07465465
29,1,0.07850956
30,0,0.08360755
30,1,0.07914494
31,0,0.08105835
31,1,0.08582159
32,0,0.07025043
32,1,0.069386624
33,0,0.06780553
33,1,0.07040216
34,0,0.07568673
34,1,0.081860736
35,0,0.07278817
35,1,0.07242179
36,0,0.08214997
36,1,0.07987999
37,0,0.07146835
37,1,0.07907954
38,0,0.07843385
38,1,0.07483885
39,0,0.072724104
39,1,0.0748111
40,0,0.07954431
40,1,0.080533296
41,0,0.070693634
41,1,0.07199361
42,0,0.0669956
42,1,0.067649364
43,0,0.07899286
43,1,0.07566157
44,0,0.0764651
44,1,0.07833263
45,0,0.06784549
45,1,0.06604396
46,0,0.06826488
46,1,0.07687182
47,0,0.08120074
47,1,0.07710497
48,0,0.07154712
48,1,0.069689736
49,0,0.070203744
49,1,0.06895204
50,0,0.07170068
50,1,0.07597691
51,0,0.07345468
51,1,0.077017434
52,0,0.06908501
52,1,0.072576
53,0,0.07932842
53,1,0.07395988
54,0,0.073879525
54,1,0.07692783
55,0,0.078085005
55,1,0.08173583
56,0,0.07151676
56,1,0.07526986
57,0,0.07758915
57,1,0.07755926
58,0,0.07291973
58,1,0.074448995
59,0,0.072198816
59,1,0.078227326
60,0,0.07641452
60,1,0.08211624
61,0,0.07632781
61,1,0.07368341
62,0,0.080373675
62,1,0.0841185
63,0,0.07185028
63,1,0.07114369
64,0,0.070164494
64,1,0.07409433
65,0,0.07599595
65,1,0.07422638
66,0,0.076777644
66,1,0.07405284
67,0,0.06757634
67,1,0.06583019
68,0,0.07692524
68,1,0.07692737
69,0,0.079146825
69,1,0.0795531
70,0,0.07094496
70,1,0.07838325
71,0,0.06965518
71,1,0.07050037
72,0,0.07045841
72,1,0.07619078
73,0,0.07101389
73,1,0.07483855
74,0,0.06759147
74,1,0.064959414
75,0,0.0879686
75,1,0.081495024
76,0,0.071387164
76,1,0.07462072
77,0,0.071491875
77,1,0.07482672
78,0,0.071484424
78,1,0.069388635
79,0,0.07735743
79,1,0.08079626
80,0,0.06595277
80,1,0.06192029
81,0,0.066920154
81,1,0.073691055
82,0,0.07211619
82,1,0.07134438
83,0,0.07945924
83,1,0.07881524
84,0,0.07969642
84,1,0.08398498
85,0,0.06641267
85,1,0.07165207
86,0,0.07985218
86,1,0.084761664
87,0,0.0857413
87,1,0.08209325
88,0,0.069545746
88,1,0.07083018
89,0,0.07559299
89,1,0.080684744
90,0,0.07017104
90,1,0.07681988
91,0,0.07748927
91,1,0.076852664
92,0,0.07277605
92,1,0.07829988
93,0,0.08253605
93,1,0.08243654
